# Rail Angle - 15deg (Data loaded from a file)
# 732 data points written for 54 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (141 ft/s)
#
# Time (s),Altitude (ft),Vertical velocity (ft/s),Vertical acceleration (ft/s²),Total velocity (ft/s),Total acceleration (ft/s²),Position East of launch (ft),Position North of launch (ft),Lateral distance (ft),Lateral direction (°),Lateral velocity (ft/s),Lateral acceleration (ft/s²),Latitude (°),Longitude (°),Gravitational acceleration (ft/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (in),CG location (in),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (ft/s²),Reference length (in),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (ft/s),Air temperature (°C),Air pressure (mbar),Speed of sound (ft/s),Simulation time step (s),Computation time (s)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
35.265,3346.726,-84.134,0.108,84.134,0.118,3012.359,2.034,3012.362,0.039,4.301,0.052,28.591,-80.615,32.113,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.076,3.891e6,0,129.067,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.01,NaN,NaN,NaN,NaN,4.442,6.899,872.5,1100.656,0.5,0.371
35.765,3304.672,-84.081,0.105,84.081,0.108,3010.207,2.034,3010.207,0.039,4.311,0.02,28.591,-80.615,32.113,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.076,3.892e6,0,129.066,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.01,NaN,NaN,NaN,NaN,4.383,6.983,873.9,1100.82,0.5,0.371
36.265,3262.644,-84.029,0.105,84.029,0.108,3008.051,2.031,3008.051,0.039,4.308,0.013,28.591,-80.615,32.113,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.076,3.894e6,0,129.065,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.01,NaN,NaN,NaN,NaN,4.308,7.066,875.3,1100.988,0.5,0.371
36.765,3220.646,-83.976,0.105,83.976,0.105,3005.899,2.031,3005.899,0.039,4.311,0.01,28.591,-80.615,32.113,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.076,3.896e6,0,129.065,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.01,NaN,NaN,NaN,NaN,4.36,7.149,876.6,1101.152,0.5,0.371
37.265,3178.671,-83.921,0.105,83.921,0.112,3003.737,2.031,3003.737,0.039,4.331,0.039,28.591,-80.615,32.116,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.076,3.897e6,0,129.064,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.01,NaN,NaN,NaN,NaN,4.442,7.232,878,1101.319,0.5,0.372
37.765,3136.722,-83.868,0.105,83.868,0.105,3001.575,2.031,3001.575,0.039,4.324,0.013,28.591,-80.615,32.116,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.076,3.899e6,0,129.063,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.01,NaN,NaN,NaN,NaN,4.327,7.316,879.4,1101.483,0.5,0.372
38.265,3094.803,-83.816,0.105,83.816,0.108,2999.406,2.031,2999.409,0.039,4.337,0.026,28.591,-80.615,32.116,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.076,3.9e6,0,129.063,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.01,NaN,NaN,NaN,NaN,4.423,7.399,880.7,1101.65,0.5,0.372
38.765,3052.907,-83.763,0.105,83.763,0.112,2997.244,2.031,2997.244,0.039,4.318,0.039,28.591,-80.615,32.116,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.076,3.902e6,0,129.062,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.01,NaN,NaN,NaN,NaN,4.265,7.482,882.1,1101.814,0.5,0.372
39.265,3011.037,-83.714,0.105,83.714,0.108,2995.082,2.031,2995.082,0.039,4.331,0.023,28.591,-80.615,32.116,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.076,3.903e6,0,129.061,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.01,NaN,NaN,NaN,NaN,4.406,7.565,883.4,1101.978,0.5,0.373
39.765,2969.193,-83.661,0.105,83.661,0.105,2992.917,2.031,2992.917,0.039,4.334,0.003,28.591,-80.615,32.116,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.076,3.905e6,0,129.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.01,NaN,NaN,NaN,NaN,4.37,7.648,884.8,1102.142,0.5,0.373
40.265,2927.379,-83.609,0.105,83.609,0.105,2990.748,2.031,2990.748,0.039,4.334,0.003,28.591,-80.615,32.116,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.076,3.906e6,0,129.059,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.01,NaN,NaN,NaN,NaN,4.373,7.731,886.2,1102.31,0.5,0.373
40.765,2885.587,-83.556,0.105,83.556,0.105,2988.576,2.028,2988.579,0.039,4.347,0.023,28.591,-80.615,32.116,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.076,3.908e6,0,129.059,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.01,NaN,NaN,NaN,NaN,4.426,7.813,887.5,1102.474,0.5,0.373
41.265,2843.819,-83.504,0.102,83.504,0.112,2986.398,2.028,2986.401,0.039,4.37,0.043,28.591,-80.615,32.116,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.076,3.909e6,0,129.058,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.01,NaN,NaN,NaN,NaN,4.485,7.896,888.9,1102.638,0.5,0.373
41.765,2802.08,-83.455,0.102,83.455,0.102,2984.216,2.028,2984.216,0.039,4.37,0.002,28.591,-80.615,32.116,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.076,3.911e6,0,129.057,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.01,NaN,NaN,NaN,NaN,4.4,7.979,890.2,1102.802,0.5,0.373
42.265,2760.367,-83.402,0.102,83.402,0.102,2982.031,2.028,2982.031,0.039,4.367,0.002,28.591,-80.615,32.116,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.076,3.912e6,0,129.056,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.01,NaN,NaN,NaN,NaN,4.393,8.062,891.6,1102.966,0.5,0.373
42.765,2718.678,-83.353,0.102,83.353,0.105,2979.843,2.028,2979.843,0.039,4.377,0.02,28.591,-80.615,32.116,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.076,3.914e6,0,129.056,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.01,NaN,NaN,NaN,NaN,4.449,8.144,892.9,1103.13,0.5,0.374
43.265,2677.014,-83.301,0.102,83.301,0.105,2977.657,2.028,2977.657,0.039,4.367,0.026,28.591,-80.615,32.116,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.076,3.915e6,0,129.055,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.01,NaN,NaN,NaN,NaN,4.341,8.227,894.3,1103.294,0.5,0.374
43.765,2635.377,-83.251,0.102,83.251,0.102,2975.472,2.028,2975.476,0.039,4.367,0.007,28.591,-80.615,32.116,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.075,3.917e6,0,129.054,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.01,NaN,NaN,NaN,NaN,4.409,8.309,895.6,1103.458,0.5,0.374
44.265,2593.763,-83.199,0.102,83.199,0.102,2973.287,2.028,2973.291,0.039,4.373,0.01,28.591,-80.615,32.116,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.075,3.918e6,0,129.053,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.01,NaN,NaN,NaN,NaN,4.416,8.392,897,1103.622,0.5,0.374
44.765,2552.178,-83.15,0.102,83.15,0.105,2971.099,2.024,2971.099,0.039,4.386,0.03,28.591,-80.615,32.116,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.075,3.919e6,0,129.053,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.01,NaN,NaN,NaN,NaN,4.475,8.474,898.3,1103.786,0.5,0.374
45.265,2510.617,-83.097,0.102,83.097,0.105,2968.907,2.024,2968.907,0.039,4.377,0.02,28.591,-80.615,32.116,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.075,3.921e6,0,129.059,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.01,NaN,NaN,NaN,NaN,4.36,8.557,899.7,1103.95,0.5,0.374
45.765,2469.081,-83.045,0.105,83.045,0.118,2966.726,2.024,2966.729,0.039,4.347,0.059,28.591,-80.615,32.116,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.075,3.923e6,0,129.065,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.01,NaN,NaN,NaN,NaN,4.252,8.639,901.1,1104.114,0.5,0.375
46.265,2427.569,-82.992,0.105,82.995,0.138,2964.564,2.024,2964.564,0.039,4.301,0.089,28.591,-80.615,32.116,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.075,3.924e6,0,129.069,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.01,NaN,NaN,NaN,NaN,4.144,8.721,902.6,1104.278,0.5,0.375
46.765,2386.086,-82.943,0.105,82.943,0.108,2962.418,2.024,2962.418,0.039,4.291,0.023,28.591,-80.615,32.116,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.075,3.926e6,0,129.07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.01,NaN,NaN,NaN,NaN,4.268,8.804,904,1104.442,0.5,0.375
47.265,2344.629,-82.89,0.105,82.89,0.105,2960.272,2.024,2960.276,0.039,4.281,0.016,28.591,-80.615,32.116,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.075,3.928e6,0,129.071,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.01,NaN,NaN,NaN,NaN,4.278,8.886,905.4,1104.606,0.5,0.375
47.765,2303.199,-82.838,0.105,82.838,0.118,2958.127,2.024,2958.127,0.039,4.308,0.052,28.591,-80.615,32.116,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.075,3.929e6,0,129.072,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.01,NaN,NaN,NaN,NaN,4.442,8.968,906.8,1104.767,0.5,0.375
48.265,2261.791,-82.785,0.105,82.785,0.105,2955.971,2.024,2955.971,0.039,4.314,0.013,28.591,-80.615,32.116,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.075,3.931e6,0,129.071,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.01,NaN,NaN,NaN,NaN,4.373,9.05,908.2,1104.931,0.5,0.375
48.765,2220.413,-82.733,0.105,82.733,0.112,2953.806,2.024,2953.809,0.039,4.334,0.039,28.591,-80.615,32.116,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.075,3.932e6,0,129.071,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.01,NaN,NaN,NaN,NaN,4.442,9.132,909.6,1105.095,0.5,0.375
49.265,2179.062,-82.68,0.105,82.68,0.105,2951.64,2.021,2951.644,0.039,4.327,0.013,28.591,-80.615,32.116,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.075,3.934e6,0,129.07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.01,NaN,NaN,NaN,NaN,4.327,9.214,911,1105.259,0.5,0.375
49.765,2137.733,-82.628,0.105,82.628,0.105,2949.478,2.021,2949.478,0.039,4.327,8.947e-5,28.591,-80.615,32.116,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.075,3.935e6,0,129.07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.01,NaN,NaN,NaN,NaN,4.354,9.296,912.4,1105.42,0.5,0.375
50.265,2096.434,-82.575,0.105,82.575,0.105,2947.313,2.021,2947.313,0.039,4.334,0.013,28.591,-80.615,32.119,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.075,3.937e6,0,129.069,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.01,NaN,NaN,NaN,NaN,4.386,9.378,913.8,1105.584,0.5,0.375
50.765,2055.157,-82.523,0.102,82.523,0.115,2945.138,2.021,2945.138,0.039,4.36,0.052,28.591,-80.615,32.119,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.075,3.939e6,0,129.069,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.01,NaN,NaN,NaN,NaN,4.495,9.46,915.2,1105.745,0.5,0.375
51.265,2013.907,-82.474,0.102,82.474,0.102,2942.959,2.021,2942.959,0.039,4.357,0.01,28.591,-80.615,32.119,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.075,3.94e6,0,129.068,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.01,NaN,NaN,NaN,NaN,4.367,9.541,916.6,1105.909,0.5,0.375
51.765,1972.684,-82.421,0.102,82.421,0.105,2940.781,2.021,2940.781,0.039,4.364,0.016,28.591,-80.615,32.119,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.075,3.942e6,0,129.067,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.01,NaN,NaN,NaN,NaN,4.429,9.623,918.1,1106.073,0.5,0.375
52.265,1931.486,-82.372,0.102,82.372,0.105,2938.599,2.021,2938.602,0.039,4.354,0.023,28.591,-80.615,32.119,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.075,3.943e6,0,129.066,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.01,NaN,NaN,NaN,NaN,4.331,9.705,919.5,1106.234,0.5,0.376
52.765,1890.315,-82.32,0.102,82.32,0.108,2936.427,2.021,2936.43,0.039,4.334,0.039,28.591,-80.615,32.119,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.074,3.945e6,0,129.065,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.01,NaN,NaN,NaN,NaN,4.281,9.786,920.9,1106.398,0.5,0.376
53.265,1849.167,-82.267,0.102,82.267,0.102,2934.262,2.018,2934.262,0.039,4.337,0.01,28.591,-80.615,32.119,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.074,3.946e6,0,129.065,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.01,NaN,NaN,NaN,NaN,4.383,9.868,922.3,1106.558,0.5,0.376
53.765,1808.045,-82.218,0.102,82.218,0.102,2932.09,2.018,2932.09,0.039,4.344,0.013,28.591,-80.615,32.119,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.074,3.948e6,0,129.064,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.01,NaN,NaN,NaN,NaN,4.396,9.95,923.7,1106.719,0.5,0.376
54.265,1766.949,-82.169,0.102,82.169,0.108,2929.915,2.018,2929.915,0.039,4.364,0.039,28.591,-80.615,32.119,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.074,3.949e6,0,129.064,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.01,NaN,NaN,NaN,NaN,4.472,10.031,925.1,1106.883,0.5,0.376
54.765,1725.879,-82.116,0.102,82.116,0.102,2927.73,2.018,2927.73,0.039,4.37,0.01,28.591,-80.615,32.119,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.074,3.951e6,0,129.062,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.01,NaN,NaN,NaN,NaN,4.416,10.112,926.5,1107.044,0.5,0.376
55.265,1684.833,-82.067,0.102,82.067,0.102,2925.548,2.018,2925.548,0.04,4.364,0.013,28.591,-80.615,32.119,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.074,3.952e6,0,129.062,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.01,NaN,NaN,NaN,NaN,4.364,10.194,927.9,1107.205,0.5,0.376
55.765,1643.812,-82.018,0.102,82.018,0.105,2923.369,2.018,2923.369,0.04,4.35,0.026,28.591,-80.615,32.119,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.074,3.954e6,0,129.061,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.01,NaN,NaN,NaN,NaN,4.324,10.275,929.3,1107.369,0.5,0.376
56.265,1602.815,-81.965,0.098,81.965,0.098,2921.194,2.018,2921.194,0.04,4.35,0.003,28.591,-80.615,32.119,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.074,3.955e6,0,129.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.01,NaN,NaN,NaN,NaN,4.386,10.356,930.7,1107.53,0.5,0.377
56.765,1561.844,-81.916,0.098,81.916,0.102,2919.016,2.018,2919.019,0.04,4.357,0.01,28.591,-80.615,32.119,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.074,3.957e6,0,129.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.01,NaN,NaN,NaN,NaN,4.406,10.438,932.1,1107.69,0.5,0.377
57.265,1520.899,-81.867,0.098,81.867,0.098,2916.837,2.018,2916.837,0.04,4.36,0.01,28.591,-80.615,32.119,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.074,3.958e6,0,129.059,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.01,NaN,NaN,NaN,NaN,4.406,10.519,933.4,1107.851,0.5,0.377
57.765,1479.977,-81.818,0.098,81.818,0.098,2914.659,2.014,2914.659,0.04,4.357,0.007,28.591,-80.615,32.119,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.074,3.96e6,0,129.058,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.01,NaN,NaN,NaN,NaN,4.37,10.6,934.8,1108.012,0.5,0.377
58.265,1439.081,-81.768,0.098,81.768,0.105,2912.484,2.014,2912.484,0.04,4.341,0.033,28.591,-80.615,32.119,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.074,3.961e6,0,129.058,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.01,NaN,NaN,NaN,NaN,4.298,10.681,936.2,1108.176,0.5,0.377
58.765,1398.209,-81.719,0.098,81.719,0.112,2910.318,2.014,2910.318,0.04,4.314,0.049,28.591,-80.615,32.119,NaN,NaN,NaN,NaN,1.314e4,1608,NaN,NaN,NaN,NaN,NaN,0.074,3.963e6,0,129.057,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.01,NaN,NaN,NaN,NaN,4.239,10.762,937.6,1108.337,0.5,0.377
