# Base - Reduced Motor (Data loaded from a file)
# 734 data points written for 54 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (79.9 ft/s)
#
# Time (s),Altitude (ft),Vertical velocity (ft/s),Vertical acceleration (ft/s²),Total velocity (ft/s),Total acceleration (ft/s²),Position East of launch (ft),Position North of launch (ft),Lateral distance (ft),Lateral direction (°),Lateral velocity (ft/s),Lateral acceleration (ft/s²),Latitude (°),Longitude (°),Gravitational acceleration (ft/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (in),CG location (in),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (ft/s²),Reference length (in),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (ft/s),Air temperature (°C),Air pressure (mbar),Speed of sound (ft/s),Simulation time step (s),Computation time (s)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
1.601,288.33,376.581,240.991,376.581,240.991,0.236,4.862e-5,0.236,0.012,0.584,0.302,41.998,-88.006,32.162,0.033,0,-0.057,-0.003,1.403e4,2496,5.799,0.048,76.732,63.031,2.663,0.338,1.909e7,1233.033,64.915,0.604,0.604,0.319,0.15,0.135,0.006,0.017,4.264e-4,0,0,0,0,-4.588e-7,0.039,5.157,130,89.897,-0.172,0.328,14.429,1003,1115.627,0.05,0.08
1.651,307.461,388.57,239.616,388.57,239.616,0.266,3.425e-5,0.266,0.007,0.597,0.289,41.998,-88.006,32.162,0.031,0,0.051,-4.252e-4,1.399e4,2459,5.784,0.048,76.772,62.953,2.677,0.348,1.969e7,1228.34,69.205,0.605,0.605,0.319,0.15,0.136,0.006,0.017,1.828e-4,0,0,0,0,1.895e-7,0.043,5.157,130,89.897,-0.172,0.328,14.391,1002,1115.551,0.05,0.081
1.701,327.185,400.472,237.904,400.472,237.904,0.299,1.323e-5,0.299,0.003,0.614,0.341,41.998,-88.006,32.162,0.024,0,0.172,-0.002,1.396e4,2422,5.769,0.048,76.772,62.913,2.692,0.359,2.028e7,1222.399,73.608,0.606,0.606,0.318,0.151,0.137,0.005,0.013,-4.908e-4,0,0,0,0,1.899e-6,0.043,5.157,130,89.897,-0.115,0.328,14.352,1002,1115.472,0.05,0.081
1.751,347.503,412.234,235.052,412.234,235.052,0.328,-1.152e-5,0.328,-0.002,0.633,0.443,41.998,-88.006,32.162,0.013,3.466e-7,0.229,-0.005,1.392e4,2385,5.755,0.048,76.772,62.835,2.708,0.37,2.087e7,1211.768,78.1,0.607,0.607,0.318,0.151,0.138,0.003,0.007,-1.219e-4,0,0,0,0,3.756e-6,0.046,5.157,130,89.897,-0.018,0.328,14.312,1001,1115.394,0.05,0.082
1.801,368.406,423.845,232.06,423.845,232.06,0.361,-3.593e-5,0.361,-0.006,0.656,0.574,41.998,-88.006,32.162,6.125e-4,5.235e-7,-0.229,-0.115,1.388e4,2349,5.74,0.048,76.811,62.756,2.724,0.38,2.144e7,1200.698,82.675,0.608,0.608,0.318,0.151,0.139,1.207e-4,7.755e-4,4.971e-4,0,0,0,0,-3.906e-6,0.046,5.157,130,89.84,0.044,0.328,14.27,1000,1115.312,0.05,0.083
1.851,389.885,435.318,229.222,435.318,229.226,0.394,-5.646e-5,0.394,-0.008,0.689,0.709,41.998,-88.006,32.162,0.013,-3.555e-7,-0.229,-0.002,1.385e4,2313,5.725,0.048,76.811,62.717,2.735,0.39,2.201e7,1190.494,87.331,0.609,0.609,0.318,0.152,0.14,0.003,0.007,-2.937e-4,0,0,0,0,-3.243e-6,0.046,5.157,130,89.84,0.036,0.328,14.228,999.3,1115.226,0.05,0.084
1.901,411.936,446.654,226.486,446.654,226.486,0.43,-7.369e-5,0.43,-0.01,0.728,0.807,41.998,-88.006,32.162,0.021,-3.195e-7,-0.172,2.928e-4,1.381e4,2277,5.711,0.048,76.811,62.638,2.748,0.401,2.258e7,1180.834,92.065,0.611,0.611,0.317,0.152,0.141,0.004,0.011,-3.922e-4,0,0,0,0,-1.193e-6,0.049,5.157,130,89.84,0.012,0.328,14.184,998.5,1115.138,0.05,0.085
1.951,434.547,457.854,223.789,457.854,223.793,0.466,-8.911e-5,0.466,-0.011,0.771,0.84,41.998,-88.006,32.162,0.023,0,-0.024,-0.002,1.378e4,2241,5.696,0.048,76.811,62.598,2.761,0.411,2.313e7,1171.526,96.875,0.612,0.612,0.317,0.153,0.142,0.005,0.013,-4.434e-4,0,0,0,0,-3.111e-8,0.049,5.157,130,89.84,0.002,0.328,14.139,997.7,1115.049,0.05,0.086
2.001,457.717,468.937,221.375,468.937,221.375,0.505,-1.034e-4,0.505,-0.012,0.81,0.804,41.998,-88.006,32.162,0.019,0,0.115,0.002,1.374e4,2206,5.682,0.048,76.811,62.52,2.776,0.421,2.368e7,1163.542,101.763,0.613,0.613,0.317,0.153,0.143,0.004,0.011,3.9e-4,0,0,0,0,5.534e-7,0.049,5.157,130,89.84,-0.01,0.328,14.093,996.9,1114.957,0.05,0.087
2.051,481.437,479.898,218.94,479.898,218.94,0.548,-1.182e-4,0.548,-0.012,0.85,0.692,41.998,-88.006,32.162,0.01,0,0.172,-6.463e-4,1.371e4,2171,5.667,0.048,76.85,62.441,2.791,0.43,2.422e7,1155.617,106.725,0.614,0.614,0.317,0.154,0.144,0.002,0.006,-4.727e-4,0,0,0,0,1.832e-6,0.052,5.157,130,89.84,-0.04,0.328,14.046,996,1114.865,0.05,0.089
2.101,505.702,490.699,215.722,490.699,215.722,0.591,-1.353e-4,0.591,-0.013,0.879,0.538,41.998,-88.006,32.162,0.001,7.987e-7,-0.229,-0.035,1.367e4,2136,5.653,0.048,76.85,62.402,2.806,0.44,2.475e7,1144.574,111.739,0.616,0.616,0.316,0.154,0.145,2.659e-4,0.001,3.162e-4,0,0,0,0,-2.319e-6,0.052,5.157,130,89.84,-0.046,0.328,13.998,995.2,1114.77,0.05,0.09
2.151,530.505,501.316,212.067,501.319,212.067,0.636,-1.548e-4,0.636,-0.014,0.902,0.397,41.998,-88.006,32.162,0.011,-3.367e-7,-0.172,0.001,1.364e4,2101,5.638,0.048,76.85,62.323,2.818,0.45,2.527e7,1131.825,116.79,0.617,0.617,0.316,0.155,0.146,0.002,0.006,2.555e-4,0,0,0,0,-1.518e-6,0.056,5.157,130,89.897,-0.026,0.328,13.949,994.3,1114.672,0.05,0.091
2.201,555.83,511.752,208.369,511.752,208.369,0.682,-1.746e-4,0.682,-0.015,0.919,0.299,41.998,-88.006,32.162,0.017,0,-0.057,-0.005,1.36e4,2068,5.624,0.048,76.85,62.283,2.831,0.459,2.578e7,1119.064,121.87,0.618,0.618,0.316,0.155,0.147,0.003,0.009,-2.567e-5,0,0,0,0,-2.777e-7,0.056,5.157,130,89.897,0.05,0.328,13.899,993.4,1114.573,0.05,0.092
2.251,581.673,521.998,204.639,522.001,204.639,0.728,-1.897e-4,0.728,-0.015,0.932,0.285,41.998,-88.006,32.162,0.017,0,0.052,0.002,1.357e4,2034,5.61,0.048,76.85,62.205,2.845,0.468,2.628e7,1106.273,126.973,0.62,0.62,0.316,0.156,0.149,0.003,0.009,9.424e-5,0,0,0,0,1.109e-7,0.056,5.157,130,89.897,0.115,0.328,13.848,992.5,1114.472,0.05,0.093
2.301,608.025,532.06,200.873,532.06,200.873,0.774,-1.96e-4,0.774,-0.015,0.948,0.354,41.998,-88.006,32.162,0.01,4.693e-7,0.172,0.002,1.354e4,2001,5.596,0.048,76.89,62.165,2.859,0.477,2.677e7,1093.446,132.093,0.621,0.621,0.315,0.156,0.15,0.002,0.006,3.559e-4,0,0,0,0,1.046e-6,0.059,5.157,130,89.897,0.057,0.328,13.795,991.5,1114.367,0.05,0.095
2.351,634.875,541.919,196.857,541.919,196.857,0.823,-1.95e-4,0.823,-0.014,0.968,0.479,41.998,-88.006,32.162,6.463e-4,-9.356e-7,0.229,-0.003,1.35e4,1968,5.582,0.048,76.89,62.087,2.874,0.486,2.725e7,1079.734,137.216,0.622,0.622,0.315,0.157,0.151,1.283e-4,6.945e-4,-3.628e-4,0,0,0,0,1.583e-6,0.059,5.157,130,89.84,0.039,0.328,13.742,990.6,1114.262,0.05,0.097
2.401,662.215,551.575,192.726,551.575,192.73,0.873,-1.917e-4,0.873,-0.013,0.997,0.61,41.998,-88.006,32.162,0.009,-4.304e-7,-0.172,-0.001,1.347e4,1936,5.568,0.048,76.89,62.047,2.886,0.495,2.771e7,1065.628,142.334,0.624,0.624,0.315,0.157,0.152,0.002,0.005,-2.576e-4,0,0,0,0,-9.745e-7,0.059,5.157,130,89.84,-0.039,0.328,13.688,989.6,1114.154,0.05,0.098
2.451,690.03,561.01,188.369,561.01,188.369,0.922,-1.916e-4,0.922,-0.012,1.027,0.676,41.998,-88.006,32.162,0.013,0,-0.057,-2.211e-4,1.344e4,1904,5.555,0.048,76.89,61.969,2.898,0.504,2.817e7,1050.699,147.433,0.625,0.625,0.314,0.157,0.153,0.003,0.007,9.163e-5,0,0,0,0,-1.27e-7,0.062,5.157,130,89.84,-0.115,0.328,13.633,988.6,1114.042,0.05,0.099
2.501,718.307,570.2,183.458,570.203,183.458,0.974,-2e-4,0.974,-0.012,1.063,0.653,41.998,-88.006,32.162,0.012,-3.105e-7,0.057,-0.008,1.341e4,1873,5.541,0.048,76.89,61.929,2.912,0.512,2.861e7,1033.583,152.492,0.626,0.626,0.314,0.158,0.154,0.002,0.007,-3.11e-4,0,0,0,0,1.447e-7,0.062,5.157,130,89.84,-0.115,0.328,13.577,987.6,1113.93,0.05,0.1
2.551,747.044,579.147,178.537,579.147,178.537,1.027,-2.185e-4,1.027,-0.012,1.093,0.541,41.998,-88.006,32.162,0.005,-6.32e-7,0.172,-0.011,1.338e4,1841,5.528,0.048,76.929,61.85,2.926,0.52,2.904e7,1016.484,157.503,0.627,0.627,0.314,0.158,0.155,0.001,0.004,-1.451e-6,0,0,0,0,7.191e-7,0.062,5.157,130,89.84,-0.115,0.328,13.52,986.5,1113.819,0.05,0.101
2.601,776.217,587.89,174.475,587.89,174.475,1.083,-2.485e-4,1.083,-0.013,1.115,0.394,41.998,-88.006,32.162,0.003,-7.655e-7,-0.172,-0.006,1.335e4,1811,5.515,0.048,76.929,61.811,2.94,0.528,2.946e7,1002.997,162.483,0.629,0.629,0.314,0.159,0.156,6.043e-4,0.002,-3.934e-4,0,0,0,0,-9.629e-7,0.062,5.157,130,89.84,-0.172,0.328,13.462,985.5,1113.704,0.05,0.102
2.651,805.827,596.45,170.797,596.45,170.797,1.138,-2.902e-4,1.138,-0.015,1.132,0.269,41.998,-88.006,32.162,0.01,0,-0.115,-0.005,1.332e4,1781,5.501,0.048,76.929,61.732,2.952,0.536,2.987e7,991.119,167.439,0.63,0.63,0.313,0.159,0.157,0.002,0.006,-1.995e-4,0,0,0,0,-3.338e-7,0.066,5.157,130,89.897,-0.172,0.328,13.403,984.4,1113.586,0.05,0.103
2.701,835.86,604.862,167.917,604.865,167.917,1.198,-3.432e-4,1.198,-0.016,1.142,0.23,41.998,-88.006,32.162,0.011,0,0.021,-0.001,1.329e4,1751,5.488,0.048,76.969,61.693,2.964,0.543,3.027e7,982.549,172.389,0.631,0.631,0.313,0.16,0.158,0.002,0.006,4.406e-4,0,0,0,0,1.388e-8,0.066,5.157,130,89.897,-0.115,0.328,13.344,983.4,1113.468,0.05,0.104
2.751,866.312,613.241,167.185,613.245,167.185,1.253,-4.035e-4,1.253,-0.018,1.155,0.295,41.998,-88.006,32.162,0.007,0,0.115,0.004,1.326e4,1721,5.475,0.048,76.969,61.614,2.979,0.551,3.066e7,982.783,177.396,0.632,0.632,0.313,0.16,0.159,0.001,0.005,-2.429e-4,0,0,0,0,4.654e-7,0.066,5.157,130,89.84,-0.057,0.328,13.284,982.3,1113.35,0.05,0.105
2.801,897.182,621.545,165.643,621.545,165.643,1.312,-4.678e-4,1.312,-0.02,1.175,0.427,41.998,-88.006,32.162,9.969e-4,0,-0.172,0.017,1.323e4,1693,5.462,0.048,76.969,61.575,2.993,0.558,3.106e7,979.864,182.435,0.634,0.634,0.313,0.161,0.161,1.989e-4,6.906e-4,-5.202e-5,0,0,0,0,-6.765e-7,0.069,5.157,130,89.84,-0.115,0.328,13.223,981.2,1113.228,0.05,0.105
2.851,928.435,628.573,140.187,628.576,140.187,1.371,-5.384e-4,1.371,-0.023,1.194,0.482,41.998,-88.006,32.162,0.008,0,-0.115,0.004,1.32e4,1668,5.452,0.048,76.969,61.535,3.003,0.565,3.138e7,880.262,186.735,0.635,0.635,0.312,0.161,0.161,0.002,0.005,-2.914e-4,0,0,0,0,-3.165e-7,0.069,5.157,130,89.84,-0.055,0.328,13.161,980.1,1113.104,0.05,0.107
2.901,959.997,633.796,104.196,633.799,104.196,1.43,-6.083e-4,1.43,-0.024,1.217,0.43,41.998,-88.006,32.162,0.01,0,0.007,0.011,1.318e4,1644,5.441,0.048,77.008,61.457,3.013,0.569,3.162e7,737.605,189.922,0.636,0.636,0.312,0.161,0.162,0.002,0.006,7.177e-5,0,0,0,0,0,0.069,5.157,130,89.84,0.057,0.328,13.098,978.9,1112.979,0.05,0.108
2.951,991.765,636.952,62.884,636.952,62.884,1.493,-6.667e-4,1.493,-0.026,1.23,0.266,41.998,-88.006,32.162,0.006,-5.793e-7,0.115,0.008,1.316e4,1629,5.434,0.048,77.008,61.457,3.02,0.572,3.175e7,573.12,191.79,0.636,0.636,0.312,0.162,0.163,0.001,0.004,1.862e-4,0,0,0,0,2.545e-7,0.069,5.157,130,89.84,0.172,0.328,13.035,977.8,1112.854,0.05,0.109
3.001,1023.622,637.323,7.425,637.323,7.425,1.555,-7.051e-4,1.555,-0.026,1.234,0.023,41.998,-88.006,32.162,6.704e-4,-6.388e-7,-0.057,0.115,1.315e4,1619,5.43,0.048,77.008,61.417,3.025,0.573,3.175e7,350.547,191.852,0.636,0.636,0.312,0.162,0.163,1.339e-4,2.983e-4,-8.662e-5,0,0,0,0,-1.913e-7,0.069,5.157,130,89.84,0.115,0.328,12.972,976.7,1112.73,0.05,0.109
3.051,1055.427,634.951,-47.195,634.954,47.195,1.614,-7.297e-4,1.614,-0.026,1.227,0.2,41.998,-88.006,32.162,0.006,0,-0.115,0.004,1.314e4,1610,5.426,0.048,77.008,61.417,3.027,0.571,3.16e7,129.911,190.14,0.636,0.636,0.312,0.162,0.162,0.001,0.004,3.71e-4,0,0,0,0,-2.298e-7,0.069,5.157,130,89.84,0.016,0.328,12.909,975.5,1112.605,0.05,0.11
3.101,1087.09,631.542,-67.907,631.542,67.91,1.677,-7.513e-4,1.677,-0.026,1.214,0.279,41.998,-88.006,32.159,0.009,0,-5.494e-4,0.011,1.314e4,1610,5.425,0.048,77.008,61.417,3.026,0.568,3.141e7,44.561,187.771,0.635,0.635,0.312,0.161,0.162,0.002,0.006,-1.977e-4,0,0,0,0,0,0.069,5.157,130,89.897,-0.115,0.328,12.846,974.4,1112.48,0.05,0.111
3.151,1118.573,627.848,-73.547,627.851,73.547,1.736,-7.799e-4,1.736,-0.026,1.201,0.246,41.998,-88.006,32.159,0.006,0,0.115,0.006,1.314e4,1609,5.425,0.048,77.008,61.417,3.025,0.564,3.12e7,19.456,185.242,0.635,0.635,0.312,0.161,0.161,0.001,0.004,4.001e-4,0,0,0,0,2.654e-7,0.069,5.157,130,89.84,-0.229,0.328,12.784,973.3,1112.356,0.05,0.112
# Event BURNOUT occurred at t=3.165 seconds
# Event EJECTION_CHARGE occurred at t=3.165 seconds
3.165,1127.201,626.785,-77.362,626.785,77.362,1.752,-7.9e-4,1.752,-0.026,1.198,0.233,41.998,-88.006,32.159,0.004,0,0.115,0.01,1.314e4,1608,5.425,0.048,76.969,61.417,3.025,0.563,3.114e7,3.452,184.52,0.635,0.635,0.312,0.161,0.161,8.265e-4,0.003,-3.616e-5,0,0,0,0,3.886e-7,0.069,5.157,130,89.84,-0.229,0.328,12.767,973,1112.323,0.014,0.113
3.186,1140.112,625.174,-77.953,625.174,77.953,1.778,-8.077e-4,1.778,-0.026,1.191,0.2,41.998,-88.006,32.159,0.002,0,0.115,0.023,1.314e4,1608,5.425,0.048,76.969,61.417,3.025,0.562,3.105e7,0,183.431,0.634,0.634,0.312,0.161,0.161,3.128e-4,4.626e-4,-4.798e-4,0,0,0,0,4.509e-7,0.069,5.157,130,89.84,-0.172,0.328,12.741,972.5,1112.27,0.021,0.114
3.217,1159.416,622.769,-77.549,622.769,77.549,1.814,-8.383e-4,1.814,-0.026,1.188,0.144,41.998,-88.006,32.159,0.002,-3.696e-7,-0.115,0.022,1.314e4,1608,5.425,0.048,76.969,61.417,3.024,0.56,3.092e7,0,181.812,0.634,0.634,0.312,0.161,0.161,4.917e-4,0.002,2.839e-4,0,0,0,0,-4.043e-7,0.069,5.157,130,89.84,-0.115,0.328,12.703,971.8,1112.195,0.031,0.115
3.263,1188.232,619.183,-76.949,619.183,76.949,1.87,-8.888e-4,1.87,-0.027,1.181,0.092,41.998,-88.006,32.159,0.006,0,-0.057,4.981e-4,1.314e4,1608,5.425,0.048,76.969,61.417,3.023,0.557,3.072e7,0,179.417,0.634,0.634,0.313,0.161,0.16,0.001,0.004,-4.105e-4,0,0,0,0,-1.628e-7,0.066,5.157,130,89.84,-0.057,0.328,12.646,970.8,1112.08,0.046,0.115
3.313,1219.094,615.351,-76.316,615.351,76.316,1.929,-9.436e-4,1.929,-0.028,1.178,0.079,41.998,-88.006,32.159,0.007,0,0.018,0.006,1.314e4,1608,5.425,0.048,76.969,61.417,3.022,0.553,3.051e7,0,176.878,0.633,0.633,0.313,0.16,0.16,0.001,0.004,-3.278e-4,0,0,0,0,9.168e-9,0.066,5.157,130,89.84,0.045,0.328,12.585,969.7,1111.959,0.05,0.117
3.363,1249.767,611.552,-75.692,611.552,75.692,1.988,-9.911e-4,1.988,-0.029,1.171,0.121,41.998,-88.006,32.159,0.004,0,0.057,0.007,1.314e4,1608,5.425,0.048,76.969,61.417,3.021,0.55,3.03e7,0,174.383,0.632,0.632,0.313,0.16,0.159,8.248e-4,0.003,4.266e-4,0,0,0,0,1.886e-7,0.066,5.157,130,89.84,0.172,0.328,12.524,968.6,1111.837,0.05,0.118
3.413,1280.249,607.782,-75.082,607.782,75.082,2.047,-0.001,2.047,-0.029,1.165,0.184,41.998,-88.006,32.159,0.001,-7.42e-7,-0.115,0.057,1.314e4,1608,5.425,0.048,76.969,61.417,3.021,0.547,3.009e7,0,171.93,0.632,0.632,0.313,0.16,0.159,2.447e-4,5.314e-4,-4.774e-4,0,0,0,0,-2.25e-7,0.066,5.157,130,89.84,0.115,0.328,12.464,967.5,1111.719,0.05,0.119
3.463,1310.545,604.042,-74.478,604.045,74.478,2.103,-0.001,2.103,-0.028,1.155,0.24,41.998,-88.006,32.159,0.005,0,-0.057,0.011,1.314e4,1608,5.425,0.048,76.969,61.417,3.019,0.543,2.988e7,0,169.519,0.631,0.631,0.313,0.16,0.158,0.001,0.003,-4.928e-4,0,0,0,0,-1.08e-7,0.066,5.157,130,89.84,-0.115,0.328,12.404,966.4,1111.598,0.05,0.119
3.513,1340.656,600.335,-73.885,600.335,73.888,2.162,-0.001,2.162,-0.029,1.142,0.249,41.998,-88.006,32.159,0.007,0,-0.005,0.015,1.314e4,1608,5.425,0.048,76.969,61.417,3.018,0.54,2.967e7,0,167.147,0.631,0.631,0.313,0.16,0.158,0.001,0.003,-2.29e-4,0,0,0,0,0,0.066,5.157,130,89.84,-0.401,0.328,12.344,965.3,1111.48,0.05,0.121
3.563,1370.581,596.654,-73.304,596.654,73.304,2.218,-0.001,2.218,-0.029,1.129,0.22,41.998,-88.006,32.159,0.004,0,0.057,0.02,1.314e4,1608,5.425,0.048,76.929,61.417,3.017,0.537,2.947e7,0,164.815,0.63,0.63,0.313,0.159,0.157,8.913e-4,0.002,-4.912e-4,0,0,0,0,1.3e-7,0.066,5.157,130,89.84,-0.573,0.328,12.285,964.3,1111.362,0.05,0.121
3.613,1400.322,593.002,-72.733,593.005,72.733,2.274,-0.001,2.274,-0.031,1.119,0.171,41.998,-88.006,32.159,0.001,5.095e-7,0.036,0.057,1.314e4,1608,5.425,0.048,76.929,61.417,3.017,0.534,2.927e7,0,162.522,0.63,0.63,0.313,0.159,0.157,2.258e-4,6.181e-4,5.177e-5,0,0,0,0,4.011e-8,0.066,5.157,130,89.84,-0.573,0.328,12.226,963.2,1111.247,0.05,0.122
3.663,1429.882,589.38,-72.169,589.383,72.169,2.329,-0.001,2.329,-0.033,1.112,0.115,41.998,-88.006,32.159,0.004,0,-0.057,0.023,1.314e4,1608,5.425,0.048,76.929,61.417,3.016,0.53,2.907e7,0,160.266,0.629,0.629,0.314,0.159,0.157,7.744e-4,0.003,2.027e-4,0,0,0,0,-1.353e-7,0.062,5.157,130,89.84,-0.344,0.328,12.167,962.1,1111.129,0.05,0.123
3.713,1459.259,585.787,-71.614,585.787,71.614,2.385,-0.001,2.385,-0.036,1.109,0.095,41.998,-88.006,32.159,0.006,0,-0.013,0.015,1.314e4,1608,5.425,0.048,76.929,61.417,3.015,0.527,2.887e7,0,158.047,0.629,0.629,0.314,0.159,0.156,0.001,0.003,4.504e-4,0,0,0,0,-5.301e-9,0.062,5.157,130,89.84,-0.049,0.328,12.109,961.1,1111.014,0.05,0.123
3.763,1488.461,582.218,-71.07,582.221,71.07,2.441,-0.002,2.441,-0.038,1.102,0.108,41.998,-88.006,32.159,0.004,0,0.031,0.023,1.314e4,1608,5.425,0.048,76.929,61.417,3.014,0.524,2.867e7,0,155.863,0.628,0.628,0.314,0.159,0.156,8.846e-4,0.002,1.94e-4,0,0,0,0,3.077e-8,0.062,5.157,130,89.84,0.286,0.328,12.051,960,1110.899,0.05,0.124
3.813,1517.484,578.678,-70.531,578.681,70.531,2.497,-0.002,2.497,-0.04,1.096,0.144,41.998,-88.006,32.159,0.002,0,0.046,0.05,1.314e4,1608,5.425,0.048,76.929,61.417,3.014,0.521,2.848e7,0,153.716,0.628,0.628,0.314,0.158,0.155,3.589e-4,8.794e-4,3.552e-4,0,0,0,0,7.121e-8,0.062,5.157,130,89.84,0.458,0.328,11.994,959,1110.784,0.05,0.125
3.863,1546.329,575.164,-70.007,575.167,70.007,2.549,-0.002,2.549,-0.041,1.089,0.18,41.998,-88.006,32.159,0.002,0,-0.055,0.041,1.314e4,1608,5.425,0.048,76.929,61.417,3.013,0.518,2.829e7,0,151.602,0.627,0.627,0.314,0.158,0.155,4.765e-4,0.002,8.448e-6,0,0,0,0,-1.005e-7,0.062,5.157,130,89.84,0.344,0.328,11.936,958,1110.669,0.05,0.126
3.913,1575,571.68,-69.485,571.68,69.485,2.605,-0.002,2.605,-0.041,1.079,0.203,41.998,-88.006,32.159,0.004,0,-0.028,0.018,1.314e4,1608,5.425,0.048,76.929,61.417,3.012,0.515,2.809e7,0,149.522,0.627,0.627,0.314,0.158,0.154,8.866e-4,0.003,-9.415e-5,0,0,0,0,-2.657e-8,0.062,5.157,130,89.84,0.05,0.328,11.88,956.9,1110.558,0.05,0.127
3.963,1603.497,568.219,-68.973,568.219,68.976,2.657,-0.002,2.657,-0.041,1.07,0.203,41.998,-88.006,32.159,0.005,0,0.022,0.009,1.314e4,1608,5.425,0.048,76.929,61.417,3.011,0.512,2.79e7,0,147.476,0.626,0.626,0.314,0.158,0.154,9.014e-4,0.003,2.829e-5,0,0,0,0,1.717e-8,0.062,5.157,130,89.84,-0.286,0.328,11.823,955.9,1110.446,0.05,0.128
4.013,1631.821,564.78,-68.471,564.78,68.471,2.71,-0.002,2.71,-0.042,1.06,0.174,41.998,-88.006,32.159,0.002,0,0.043,0.025,1.314e4,1608,5.425,0.048,76.929,61.417,3.011,0.509,2.772e7,0,145.461,0.626,0.626,0.314,0.158,0.154,4.452e-4,0.001,-4.603e-4,0,0,0,0,6.485e-8,0.062,5.157,130,89.84,-0.458,0.328,11.767,954.9,1110.335,0.05,0.129
4.063,1659.974,561.368,-67.979,561.371,67.979,2.766,-0.002,2.766,-0.043,1.05,0.141,41.998,-88.006,32.159,0.001,0,-0.036,0.057,1.314e4,1608,5.425,0.048,76.929,61.417,3.01,0.506,2.753e7,0,143.483,0.625,0.625,0.314,0.158,0.153,2.333e-4,3.244e-4,-2.255e-4,0,0,0,0,-4.494e-8,0.062,5.157,130,89.84,-0.458,0.328,11.711,953.9,1110.223,0.05,0.129
4.113,1687.959,557.982,-67.493,557.982,67.493,2.818,-0.002,2.818,-0.044,1.047,0.112,41.998,-88.006,32.159,0.004,0,-0.045,0.017,1.314e4,1608,5.425,0.048,76.89,61.417,3.009,0.503,2.735e7,0,141.538,0.625,0.625,0.314,0.157,0.153,6.988e-4,0.002,1.361e-4,0,0,0,0,-7.18e-8,0.059,5.157,130,89.84,-0.286,0.328,11.656,953,1110.112,0.05,0.13
4.163,1715.774,554.619,-67.014,554.623,67.014,2.867,-0.002,2.867,-0.046,1.04,0.098,41.998,-88.006,32.159,0.005,0,-0.003,0.009,1.314e4,1608,5.425,0.048,76.89,61.417,3.009,0.5,2.716e7,0,139.623,0.624,0.624,0.315,0.157,0.152,9.142e-4,0.003,3.718e-5,0,0,0,0,0,0.059,5.157,130,89.84,-0.057,0.328,11.601,952,1110.003,0.05,0.131
4.213,1743.422,551.283,-66.542,551.283,66.542,2.92,-0.002,2.92,-0.047,1.033,0.108,41.998,-88.006,32.159,0.003,0,0.024,0.017,1.314e4,1608,5.425,0.048,76.89,61.417,3.008,0.497,2.698e7,0,137.737,0.624,0.624,0.315,0.157,0.152,6.817e-4,0.003,2.58e-4,0,0,0,0,2.102e-8,0.059,5.157,130,89.84,0.115,0.328,11.546,951.1,1109.895,0.05,0.132
4.263,1770.902,547.966,-66.079,547.966,66.079,2.972,-0.003,2.972,-0.048,1.03,0.135,41.998,-88.006,32.159,0.001,0,0.044,0.03,1.314e4,1608,5.425,0.048,76.89,61.417,3.008,0.494,2.68e7,0,135.881,0.623,0.623,0.315,0.157,0.152,2.162e-4,7.424e-4,3.541e-4,0,0,0,0,7.063e-8,0.059,5.157,130,89.84,0.229,0.328,11.491,950.2,1109.787,0.05,0.133
4.313,1798.219,544.672,-65.623,544.675,65.623,3.025,-0.003,3.025,-0.049,1.02,0.161,41.998,-88.006,32.159,0.002,0,-0.049,0.009,1.314e4,1608,5.425,0.048,76.89,61.417,3.007,0.491,2.663e7,0,134.052,0.623,0.623,0.315,0.157,0.151,4.113e-4,0.002,-8.903e-6,0,0,0,0,-8.847e-8,0.059,5.157,130,89.84,0.172,0.328,11.437,949.2,1109.678,0.05,0.134
4.363,1825.371,541.404,-65.174,541.404,65.174,3.074,-0.003,3.074,-0.05,1.014,0.18,41.998,-88.006,32.159,0.004,0,-0.017,0.002,1.314e4,1608,5.425,0.048,76.89,61.417,3.007,0.488,2.645e7,0,132.251,0.622,0.622,0.315,0.157,0.151,7.757e-4,0.002,3.357e-4,0,0,0,0,-1.142e-8,0.059,5.157,130,89.84,0.036,0.328,11.384,948.3,1109.57,0.05,0.134
